ID,Short label,Label,County Name,Population,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19
463,UVA,Uvalde,Uvalde,27937,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.51 ,0.51 ,1.02 ,1.02 ,1.02 ,2.05 ,2.05 ,1.53 ,1.53 ,1.02 ,1.53 ,1.53 ,0.51 ,1.02 ,1.53 ,1.02 ,1.02 ,0.51 ,0.51 ,0.51 ,0.00 ,(0.51),0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.51 ,2.56 ,3.07 ,3.07 ,4.09 ,5.11 ,6.14 ,5.11 ,3.07 ,2.56 ,2.56 ,1.53 ,2.56 ,2.05 ,3.58 ,3.58 ,4.09 ,4.60 ,4.60 ,4.09 ,4.09 ,3.58 ,6.14 ,6.14 ,6.14 ,7.67 ,6.65 ,9.20 ,13.81 ,13.30 ,16.87 ,17.90 ,19.94 ,21.99,25.06 ,19.94 ,38.35 ,40.91 ,45.00 ,47.04 ,48.07 ,47.56 ,56.25 ,44.49 ,44.49 ,50.11 ,44.49 ,41.93 ,45.00 ,49.60 ,42.95 ,39.89 
465,VAV,Val Verde,Val Verde,48253,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.30 ,0.59 ,1.18 ,1.48 ,1.48 ,1.48 ,1.48 ,1.18 ,0.89 ,0.30 ,0.00 ,0.00 ,0.30 ,0.30 ,0.30 ,0.30 ,1.48 ,1.48 ,1.48 ,1.78 ,1.78 ,1.78 ,1.78 ,0.59 ,0.59 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.30 ,0.30 ,0.30 ,1.48 ,1.48 ,1.48 ,1.48 ,2.07 ,2.07 ,2.07 ,0.89 ,0.89 ,0.89 ,0.89 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.33 ,5.33 ,11.25 ,11.25 ,11.25 ,18.95 ,18.95 ,13.62 ,20.43 ,14.51 ,14.51 ,14.51 ,6.81 ,6.81,6.81 ,0.00 ,52.40 ,52.40 ,52.40 ,52.40 ,82.60 ,82.60 ,116.94 ,64.54 ,64.54 ,64.54 ,64.54 ,79.94 ,79.94 ,45.59 ,45.59 ,45.59 
467,VAZ,Van Zandt,Van Zandt,55469,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.26 ,0.26 ,0.26 ,0.26 ,0.26 ,0.26 ,0.52 ,0.26 ,0.26 ,0.52 ,0.52 ,0.77 ,0.77 ,0.52 ,0.77 ,1.29 ,1.03 ,1.80 ,1.55 ,1.55 ,1.55 ,1.29 ,0.77 ,1.03 ,0.26 ,0.52 ,0.52 ,0.52 ,0.52 ,0.77 ,0.52 ,0.52 ,0.26 ,0.26 ,0.26 ,0.52 ,0.26 ,0.26 ,0.52 ,0.77 ,0.77 ,0.77 ,0.52 ,1.03 ,1.03 ,0.77 ,0.52 ,0.52 ,0.52 ,0.52 ,1.03 ,1.03 ,1.03 ,1.03 ,1.03 ,1.03 ,1.29 ,0.52 ,0.77 ,1.03 ,1.03 ,1.03 ,1.03 ,0.77 ,1.55 ,1.29 ,1.03 ,1.29 ,1.29 ,1.29 ,2.06 ,1.29 ,1.29 ,1.80 ,2.06 ,2.06 ,2.06 ,1.55 ,1.55 ,2.32 ,1.80 ,1.80 ,1.80 ,1.80 ,3.09 ,3.09 ,2.06 ,2.58 ,2.06 ,2.06 ,2.06 ,1.80 ,1.55 ,3.35 ,4.38 ,4.38 ,6.18 ,6.18 ,6.70 ,8.24,8.50 ,7.73 ,7.73 ,8.76 ,8.76 ,10.82 ,15.20 ,15.45 ,17.00 ,20.86 ,18.03 ,18.03 ,21.12 ,17.00 ,16.23 ,15.97 ,15.97 ,15.97 
469,VIC,Victoria,Victoria,97744,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.44 ,0.44 ,0.44 ,0.44 ,0.88 ,1.32 ,2.34 ,2.48 ,3.51 ,4.24 ,4.24 ,4.24 ,5.99 ,6.28 ,6.72 ,6.72 ,6.43 ,6.58 ,6.72 ,5.41 ,4.38 ,3.36 ,2.34 ,1.90 ,2.34 ,1.75 ,1.17 ,1.02 ,2.34 ,2.34 ,3.65 ,3.51 ,4.09 ,4.68 ,4.53 ,3.95 ,4.68 ,3.65 ,3.22 ,2.63 ,2.34 ,2.78 ,2.05 ,1.32 ,1.32 ,1.61 ,1.61 ,1.02 ,0.58 ,1.17 ,1.17 ,0.88 ,0.58 ,0.88 ,1.02 ,1.02 ,0.44 ,0.44 ,0.44 ,0.44 ,0.15 ,0.00 ,0.00 ,0.29 ,0.44 ,0.44 ,0.44 ,0.44 ,0.44 ,0.73 ,1.17 ,1.46 ,1.46 ,1.46 ,1.46 ,2.05 ,2.63 ,2.48 ,2.05 ,3.95 ,4.24 ,4.24 ,4.09 ,3.95 ,5.70 ,8.33 ,6.43 ,6.14 ,6.14 ,15.64 ,20.32 ,21.78 ,19.15 ,34.93 ,34.93 ,34.93 ,24.99 ,51.30,61.53 ,61.53 ,85.21 ,85.21 ,85.21 ,111.08 ,93.10 ,79.07 ,117.80 ,78.34 ,78.34 ,78.34 ,52.47 ,96.02 ,96.02 ,86.08 ,86.08 ,86.08 
471,WAK,Walker,Walker,73997,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.19 ,0.58 ,0.58 ,0.58 ,0.58 ,0.58 ,0.58 ,0.77 ,0.77 ,0.39 ,1.35 ,1.35 ,1.35 ,1.35 ,0.97 ,0.77 ,1.54 ,1.35 ,1.35 ,2.12 ,5.41 ,5.41 ,9.07 ,10.43 ,9.85 ,11.58 ,10.04 ,11.00 ,11.00 ,15.06 ,16.22 ,18.53 ,16.80 ,22.97 ,20.27 ,22.59 ,21.04 ,22.78 ,20.27 ,25.87 ,20.46 ,17.95 ,17.57 ,13.51 ,12.16 ,13.13 ,8.11 ,8.49 ,9.46 ,17.38 ,9.27 ,7.92 ,13.13 ,15.64 ,15.64 ,19.31 ,30.70 ,12.93 ,11.97 ,11.00 ,10.23 ,10.04 ,6.37 ,31.66 ,84.75 ,83.79 ,93.25 ,189.39 ,189.39 ,212.17 ,195.76 ,179.93 ,188.04 ,174.72 ,76.45 ,76.26 ,56.76 ,21.62 ,12.55 ,4.83 ,3.86 ,3.86 ,5.21 ,0.97 ,7.14 ,3.67 ,4.25 ,6.76 ,7.92 ,6.56 ,10.62 ,13.71 ,14.48 ,11.58 ,10.81 ,10.62 ,13.32 ,12.16 ,15.06,16.99 ,25.10 ,22.97 ,22.01 ,22.01 ,20.85 ,23.36 ,23.94 ,22.01 ,27.61 ,30.50 ,31.08 ,75.49 ,66.80 ,65.83 ,66.99 ,66.61 ,66.99 
473,WAL,Waller,Waller,50731,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.84 ,0.84 ,0.84 ,0.84 ,1.41 ,1.97 ,2.25 ,1.41 ,1.69 ,2.25 ,2.25 ,1.97 ,1.69 ,1.69 ,1.97 ,1.97 ,1.97 ,2.53 ,2.82 ,2.82 ,2.25 ,2.53 ,2.25 ,1.69 ,1.97 ,0.84 ,0.56 ,1.69 ,1.41 ,1.41 ,1.97 ,0.84 ,1.97 ,2.25 ,1.41 ,1.13 ,1.13 ,0.56 ,1.69 ,1.41 ,0.84 ,1.41 ,1.13 ,1.13 ,1.41 ,0.28 ,0.00 ,0.56 ,0.28 ,0.84 ,0.84 ,1.41 ,2.25 ,2.25 ,1.97 ,2.25 ,2.53 ,3.66 ,2.82 ,3.10 ,2.82 ,3.10 ,2.82 ,2.25 ,2.53 ,2.82 ,1.97 ,2.53 ,2.53 ,3.10 ,4.22 ,2.82 ,3.94 ,6.20 ,6.20 ,7.04 ,4.79 ,4.51 ,5.07 ,4.22 ,3.94 ,3.94 ,3.94 ,5.91 ,6.20 ,6.76 ,7.60 ,8.17 ,9.01 ,7.88 ,7.60 ,9.86 ,9.86 ,9.29 ,7.88,7.88 ,9.29 ,12.67 ,8.45 ,10.42 ,12.11 ,13.80 ,15.77 ,17.18 ,16.05 ,20.28 ,18.87 ,17.46 ,18.02 ,16.61 ,14.92 ,14.36 ,11.55 
475,WAR,Ward,Ward,13592,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.05 ,1.05 ,1.05 ,1.05 ,1.05 ,1.05 ,1.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.05 ,1.05 ,1.05 ,3.15 ,3.15 ,3.15 ,3.15 ,5.26 ,5.26 ,5.26 ,3.15 ,4.20 ,4.20 ,4.20 ,1.05 ,2.10 ,4.20 ,5.26 ,6.31 ,6.31 ,6.31 ,11.56 ,11.56,9.46 ,9.46 ,8.41 ,10.51 ,10.51 ,10.51 ,9.46 ,11.56 ,15.77 ,25.22 ,23.12 ,25.22 ,25.22 ,27.33 ,28.38 ,28.38 ,22.07 ,22.07 
477,WAS,Washington,Washington,35155,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.03 ,2.03 ,3.25 ,3.25 ,6.91 ,6.91 ,6.91 ,4.88 ,4.88 ,3.66 ,5.28 ,2.44 ,4.47 ,6.91 ,7.72 ,8.13 ,8.13 ,6.50 ,7.31 ,7.31 ,5.28 ,5.69 ,6.10 ,9.75 ,12.19 ,12.19 ,12.60 ,12.60 ,21.54 ,24.79 ,21.13 ,28.04 ,28.04 ,26.41 ,26.82 ,17.07 ,13.00 ,13.00 ,4.47 ,4.06 ,4.47 ,4.88 ,7.72 ,7.72 ,7.72 ,9.35 ,10.16 ,8.94 ,9.35 ,6.91 ,6.91 ,6.91 ,5.69 ,4.47 ,4.88 ,4.06 ,4.88 ,4.88 ,4.88 ,3.66 ,4.06 ,4.06 ,3.66 ,3.66 ,3.66 ,3.66 ,4.88 ,3.25 ,3.66 ,3.25 ,1.63 ,2.03 ,2.03 ,1.22 ,3.66 ,3.25 ,4.06 ,4.88 ,4.47 ,4.47 ,4.06 ,2.44 ,3.25 ,2.44 ,2.44 ,4.47 ,6.91 ,8.53 ,8.94 ,8.94 ,10.16 ,14.63 ,13.00 ,12.19 ,11.38 ,13.82,12.60 ,14.22 ,11.78 ,11.38 ,17.88 ,17.07 ,23.57 ,25.19 ,27.23 ,24.38 ,24.38 ,16.66 ,19.51 ,13.82 ,12.19 ,12.19 ,12.19 ,15.44 
479,WEB,Webb,Webb,276183,,,,,,,,,,,,,,,0.16 ,0.21 ,0.21 ,0.21 ,0.36 ,0.47 ,0.62 ,0.83 ,1.09 ,1.45 ,1.66 ,1.91 ,2.43 ,2.69 ,3.31 ,3.78 ,3.83 ,4.40 ,4.66 ,5.07 ,5.22 ,4.55 ,4.81 ,4.66 ,4.34 ,4.55 ,4.34 ,4.09 ,4.24 ,3.93 ,4.34 ,3.88 ,3.72 ,3.26 ,3.93 ,4.40 ,3.78 ,3.36 ,3.36 ,2.79 ,2.90 ,2.17 ,1.55 ,2.33 ,2.38 ,2.59 ,2.64 ,2.69 ,2.64 ,2.90 ,2.53 ,2.28 ,2.12 ,2.28 ,1.81 ,1.91 ,2.33 ,2.22 ,2.17 ,2.17 ,2.48 ,2.74 ,2.53 ,1.71 ,1.76 ,2.02 ,1.91 ,1.50 ,1.34 ,1.81 ,1.97 ,1.81 ,1.66 ,1.81 ,1.60 ,2.12 ,2.02 ,2.79 ,2.48 ,2.38 ,2.95 ,4.24 ,4.50 ,4.50 ,4.19 ,4.19 ,4.19 ,5.69 ,6.31 ,7.81 ,9.98 ,10.29 ,10.29 ,13.14 ,11.90 ,12.78 ,12.52 ,12.78 ,17.48 ,20.07 ,27.31 ,28.71 ,27.67,28.91 ,31.14 ,29.02 ,29.43 ,21.26 ,23.64 ,28.60 ,28.91 ,36.31 ,40.04 ,46.09 ,52.35 ,53.85 ,57.93 ,62.59 ,60.47 ,58.45 ,57.26 
481,WHA,Wharton,Wharton,41941,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,1.02 ,1.02 ,1.02 ,1.02 ,2.04 ,2.04 ,2.04 ,1.36 ,2.04 ,2.04 ,2.04 ,1.02 ,2.04 ,3.75 ,3.41 ,3.07 ,3.75 ,4.77 ,5.79 ,5.11 ,3.75 ,4.77 ,4.77 ,4.09 ,3.75 ,2.72 ,2.38 ,2.72 ,1.70 ,1.36 ,1.36 ,0.68 ,1.02 ,0.68 ,0.00 ,0.00 ,0.34 ,0.34 ,0.34 ,0.00 ,1.02 ,1.36 ,1.36 ,1.02 ,1.36 ,1.36 ,1.36 ,0.68 ,0.68 ,0.68 ,0.68 ,0.34 ,0.34 ,0.34 ,0.68 ,0.68 ,1.36 ,1.02 ,0.68 ,0.68 ,1.02 ,2.38 ,3.75 ,3.41 ,4.09 ,4.43 ,4.43 ,4.43 ,2.72 ,3.07 ,4.09 ,4.43 ,5.45 ,6.13 ,6.13 ,6.13 ,6.81 ,6.13 ,5.79 ,5.45 ,5.79 ,6.13 ,6.13 ,4.77 ,4.09 ,4.09 ,8.52 ,7.83 ,8.17 ,8.17 ,7.49 ,15.67 ,16.35 ,16.69 ,22.48 ,24.18 ,25.21 ,26.23 ,20.10,23.16 ,21.46 ,16.69 ,13.97 ,14.99 ,16.01 ,16.35 ,16.01 ,29.29 ,33.38 ,37.13 ,38.49 ,39.17 ,39.85 ,40.19 ,25.89 ,22.82 ,21.80 
483,WHE,Wheeler,Wheeler,5783,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,7.41 ,7.41 ,12.35 ,12.35 ,12.35 ,14.82 ,14.82 ,9.88 ,12.35 ,9.88 ,9.88 ,14.82 ,12.35 ,12.35 ,14.82 ,12.35 ,12.35 ,12.35 ,7.41 ,4.94 ,4.94 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,2.47 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,4.94 ,7.41 ,7.41 ,7.41 ,7.41 ,7.41 ,7.41 ,2.47 ,0.00 ,2.47 ,2.47 ,2.47 ,9.88 ,7.41 ,7.41 ,14.82 ,14.82 ,14.82 
485,WIC,Wichita,Wichita,133138,,,,,,,,,,,,,,,0.32 ,0.32 ,0.43 ,0.54 ,0.54 ,0.86 ,1.18 ,1.29 ,2.47 ,2.58 ,2.68 ,3.54 ,3.22 ,3.43 ,3.33 ,2.15 ,2.04 ,1.93 ,1.07 ,1.29 ,0.97 ,0.86 ,1.07 ,0.97 ,0.86 ,0.86 ,0.75 ,0.43 ,0.43 ,0.32 ,0.43 ,0.43 ,0.64 ,0.54 ,0.54 ,0.43 ,0.32 ,0.21 ,0.32 ,0.21 ,0.32 ,0.32 ,0.32 ,0.32 ,0.32 ,0.54 ,0.64 ,0.54 ,0.64 ,0.97 ,1.07 ,1.07 ,0.75 ,0.64 ,0.75 ,0.75 ,0.43 ,0.32 ,0.32 ,0.54 ,0.64 ,0.54 ,0.43 ,0.43 ,0.43 ,0.43 ,0.21 ,0.21 ,0.21 ,0.21 ,0.21 ,0.21 ,0.21 ,0.32 ,0.11 ,0.11 ,0.32 ,0.32 ,0.32 ,0.32 ,0.54 ,0.54 ,0.75 ,0.64 ,1.29 ,1.29 ,1.29 ,2.90 ,3.22 ,4.83 ,6.12 ,7.51 ,7.51 ,7.51 ,9.01 ,11.80 ,12.12 ,12.88 ,10.84 ,14.06 ,14.06 ,12.55 ,14.27,15.77 ,16.10 ,16.63 ,14.59 ,15.24 ,15.67 ,15.99 ,16.20 ,15.77 ,17.17 ,17.70 ,17.38 ,18.46 ,14.59 ,12.66 ,12.12 ,13.31 ,11.59 
487,WIB,Wilbarger,Wilbarger,13038,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,0.00 ,0.00 ,3.29 ,3.29 ,3.29 ,3.29 ,4.38 ,4.38 ,4.38 ,1.10 ,1.10 ,1.10 ,1.10 ,0.00 ,0.00 ,0.00 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,1.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.10 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,2.19 ,1.10,1.10 ,2.19 ,3.29 ,3.29 ,3.29 ,3.29 ,6.57 ,7.67 ,6.57 ,5.48 ,5.48 ,5.48 ,6.57 ,4.38 ,3.29 ,4.38 ,6.57 ,6.57 
489,WIA,Willacy,Willacy,22134,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,1.29 ,1.29 ,1.29 ,1.29 ,1.94 ,2.58 ,2.58 ,1.94 ,1.94 ,1.94 ,3.23 ,1.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,(0.65),1.29 ,1.29 ,1.94 ,1.94 ,1.94 ,2.58 ,2.58 ,1.94 ,1.94 ,3.23 ,3.23 ,3.23 ,2.58 ,1.94 ,1.94 ,1.94 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.65 ,0.65 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,(0.65),0.65 ,1.29 ,1.29 ,2.58 ,4.52 ,3.87 ,4.52 ,7.10 ,12.26 ,13.55 ,12.26 ,13.55 ,15.49 ,17.43 ,16.78 ,12.26 ,12.26 ,14.20 ,12.26 ,12.91 ,14.84 ,14.84 ,18.07 ,20.01 ,21.94 ,27.11 ,31.63 ,30.33 ,32.27 ,30.33 ,32.27 ,37.43 ,32.92 ,27.11,32.27 ,52.92 ,56.80 ,59.38 ,52.92 ,56.80 ,56.15 ,53.57 ,31.63 ,32.27 ,61.96 ,72.93 ,73.58 ,107.79 ,121.98 ,132.96 ,131.67 ,95.52 
491,WIM,Williamson,Williamson,589914,,,,,,,,,,,,,,,0.19 ,0.22 ,0.31 ,0.34 ,0.46 ,0.48 ,0.46 ,0.63 ,0.68 ,0.58 ,0.68 ,0.75 ,0.80 ,0.87 ,0.90 ,0.94 ,0.97 ,0.94 ,0.90 ,1.02 ,0.97 ,0.94 ,0.90 ,0.97 ,0.92 ,0.90 ,0.75 ,0.90 ,0.87 ,0.92 ,0.92 ,0.90 ,0.82 ,0.94 ,1.02 ,1.45 ,1.45 ,2.59 ,3.17 ,3.12 ,3.05 ,2.88 ,2.42 ,2.47 ,1.48 ,0.99 ,1.11 ,1.16 ,1.24 ,1.33 ,1.33 ,1.31 ,1.26 ,1.55 ,2.01 ,2.18 ,2.18 ,2.30 ,2.52 ,2.57 ,2.52 ,2.16 ,1.89 ,1.86 ,1.89 ,1.74 ,1.91 ,2.01 ,1.82 ,1.84 ,1.86 ,1.72 ,1.65 ,1.57 ,1.26 ,1.48 ,1.55 ,1.62 ,1.74 ,1.70 ,1.65 ,2.64 ,2.76 ,3.08 ,3.58 ,4.31 ,5.16 ,6.34 ,6.68 ,7.39 ,7.92 ,8.21 ,9.08 ,10.49 ,10.92 ,11.55 ,13.22 ,14.24 ,14.80 ,14.84 ,16.52 ,16.69 ,17.73,17.56 ,16.61 ,16.93 ,14.99 ,10.90 ,25.45 ,22.30 ,26.71 ,29.76 ,28.70 ,30.90 ,32.47 ,21.58 ,24.27 ,21.43 ,19.45 ,20.25 ,22.79 
493,WIL,Wilson,Wilson,51802,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.28 ,0.28 ,0.28 ,0.55 ,0.55 ,0.55 ,0.83 ,1.10 ,1.10 ,1.38 ,1.10 ,1.10 ,1.10 ,1.10 ,0.83 ,1.10 ,1.10 ,1.10 ,1.38 ,1.38 ,1.10 ,1.10 ,1.10 ,2.48 ,2.48 ,2.76 ,2.76 ,3.03 ,3.03 ,3.31 ,1.65 ,1.93 ,2.21 ,2.21 ,1.93 ,2.21 ,1.93 ,1.93 ,1.93 ,1.10 ,1.10 ,1.38 ,0.83 ,0.55 ,0.55 ,0.28 ,0.55 ,0.83 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.28 ,0.00 ,0.28 ,0.28 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.28 ,0.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.55 ,0.83 ,0.83 ,1.65 ,1.65 ,1.93 ,1.93 ,1.38 ,1.38 ,1.38 ,1.65 ,2.21 ,1.93 ,1.93 ,2.21 ,1.93 ,2.48 ,4.14 ,4.69 ,5.52 ,5.52 ,6.34 ,7.45 ,7.72 ,4.96 ,5.24 ,3.86 ,3.86 ,6.07 ,5.79,7.72 ,8.27 ,12.13 ,12.69 ,12.69 ,12.69 ,12.41 ,15.17 ,16.55 ,15.99 ,19.03 ,19.03 ,16.27 ,20.41 ,17.65 ,19.03 ,42.47 ,41.64 
495,WIN,Winkler,Winkler,9295,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.54 ,1.54 ,1.54 ,1.54 ,1.54 ,3.07 ,3.07 ,3.07 ,3.07 ,3.07 ,3.07 ,3.07 ,1.54 ,1.54 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.54 ,1.54 ,1.54 ,1.54 ,1.54 ,1.54 ,3.07 ,3.07 ,3.07 ,3.07 ,3.07 ,3.07 ,6.15 ,7.68 ,9.22 ,12.30 ,12.30 ,15.37 ,23.05 ,24.59,24.59 ,21.52 ,23.05 ,23.05 ,19.98 ,24.59 ,21.52 ,21.52 ,21.52 ,16.91 ,16.91 ,18.44 ,12.30 ,13.83 ,13.83 ,18.44 ,23.05 ,23.05 
